id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie
51663044000002;516630440;2;;Rue Victor Hugo;51530;51663;Magenta;;;770777.5;6883897.27;3.968254;49.051043;;;MAGENTA;RUE VICTOR HUGO;inconnue;inconnue
51663041000001;516630410;1;;Rue Tete a l’Ane;51530;51663;Magenta;;;770189.16;6884767.53;3.960351;49.058932;;;MAGENTA;RUE TETE A L ANE;inconnue;inconnue
51663005000001;516630050;1;;Rue Camille Lafosse;51530;51663;Magenta;;;770510.31;6883549.2;3.964541;49.047943;;;MAGENTA;RUE CAMILLE LAFOSSE;inconnue;inconnue
51663024400001;516630244;1;;Cour de la Marine;51530;51663;Magenta;;;770511.96;6883803.26;3.964606;49.050227;;;MAGENTA;COUR DE LA MARINE;arcep;cadastre
51663030000002;516630300;2;;Rue Nouvelle;51530;51663;Magenta;;;770451.37;6884197.58;3.963843;49.053779;;;MAGENTA;RUE NOUVELLE;arcep;cadastre
51663032000002;516630320;2;;Rue Paul Bert;51530;51663;Magenta;;;770716.17;6883484.77;3.967346;49.047341;;;MAGENTA;RUE PAUL BERT;arcep;arcep
51662_6as92b_00001;;1;;Voie Romaine;51420;51662;Witry-lès-Reims;;;781498.8;6910275.48;4.120024;49.286902;;;WITRY-LES-REIMS;VOIE ROMAINE;inconnue;inconnue
51662_zhs57d_00001;;1;;Rue Alexander Fleming;51420;51662;Witry-lès-Reims;;;780970.41;6910433.55;4.112794;49.28839;;;WITRY-LES-REIMS;RUE ALEXANDER FLEMING;inconnue;inconnue
51662_okwju6_00001;;1;;Impasse Marquise de Sevigne;51420;51662;Witry-lès-Reims;;;781207.02;6910648.05;4.116087;49.290288;;;WITRY-LES-REIMS;IMPASSE MARQUISE DE SEVIGNE;inconnue;inconnue
51662_9c5o6r_00002;;2;;Rue de Moissons;51420;51662;Witry-lès-Reims;;;782331.37;6911928.78;4.13179;49.301656;;;WITRY-LES-REIMS;RUE DE MOISSONS;inconnue;inconnue
51662_t4fjmj_00225;;225;;Le Linguet;51420;51662;Witry-lès-Reims;;;779190.67;6908998.08;4.088066;49.27571;;;WITRY-LES-REIMS;LE LINGUET;inconnue;inconnue
51662016500001;516620165;1;;Rue de la Commelle;51420;51662;Witry-lès-Reims;;;781268;6910329.5;4.116863;49.287417;;;WITRY-LES-REIMS;RUE DE LA COMMELLE;inconnue;inconnue
51662_5sln0l_00001;;1;;Route de Cernay les Reims;51420;51662;Witry-lès-Reims;;;780661.91;6909501.37;4.108375;49.28005;;;WITRY-LES-REIMS;ROUTE DE CERNAY LES REIMS;inconnue;inconnue
51662038200002;516620382;2;;Allée des Genets;51420;51662;Witry-lès-Reims;;;780901;6910598.23;4.111872;49.289879;;;WITRY-LES-REIMS;ALLEE DES GENETS;inconnue;inconnue
51662068000002;516620680;2;;Avenue de Reims;51420;51662;Witry-lès-Reims;;;781659.65;6910811.89;4.122339;49.291703;;;WITRY-LES-REIMS;AVENUE DE REIMS;inconnue;inconnue
51662026500001;516620265;1;;Allée des Erables;51420;51662;Witry-lès-Reims;;;781087.29;6910587.73;4.11443;49.289761;;;WITRY-LES-REIMS;ALLEE DES ERABLES;inconnue;inconnue
51662006000001;516620060;1;;Rue Boucton Favréaux;51420;51662;Witry-lès-Reims;;;781620.72;6910908.9;4.121823;49.29258;;;WITRY-LES-REIMS;RUE BOUCTON FAVREAUX;inconnue;inconnue
51662005500001;516620055;1;;Rue des Bouchers;51420;51662;Witry-lès-Reims;;;781456.99;6910627.44;4.119518;49.290071;;;WITRY-LES-REIMS;RUE DES BOUCHERS;inconnue;inconnue
51662059000001;516620590;1;;Avenue des Nelmonts;51420;51662;Witry-lès-Reims;;;780814.9;6910324.67;4.110636;49.287431;;;WITRY-LES-REIMS;AVENUE DES NELMONTS;inconnue;inconnue
51662058500001;516620585;1;;Rue des Noues Burets;51420;51662;Witry-lès-Reims;;;781455.7;6910425.72;4.119461;49.288258;;;WITRY-LES-REIMS;RUE DES NOUES BURETS;inconnue;inconnue
51662029000001;516620290;1;;Rue de la Fontaine Saint-Georges;51420;51662;Witry-lès-Reims;;;781162.7;6910256.7;4.115402;49.286776;;;WITRY-LES-REIMS;RUE DE LA FONTAINE SAINT GEORGES;inconnue;inconnue
51662050000001;516620500;1;;Rue Jean Mermoz;51420;51662;Witry-lès-Reims;;;781324.5;6910861.98;4.117743;49.292196;;;WITRY-LES-REIMS;RUE JEAN MERMOZ;inconnue;inconnue
51662060000001;516620600;1;;Rue Nouvelet Bouy;51420;51662;Witry-lès-Reims;;;781464.01;6911194.38;4.119725;49.295166;;;WITRY-LES-REIMS;RUE NOUVELET BOUY;inconnue;inconnue
51662047000002;516620470;2;;Rue Jacques Prévert;51420;51662;Witry-lès-Reims;;;780900.79;6910173.24;4.111787;49.286059;;;WITRY-LES-REIMS;RUE JACQUES PREVERT;inconnue;inconnue
51662027800001;516620278;1;;Rue Ernest Lemoine;51420;51662;Witry-lès-Reims;;;780836.51;6910573.07;4.110981;49.289661;;;WITRY-LES-REIMS;RUE ERNEST LEMOINE;inconnue;inconnue
51662001000001;516620010;1;;Rue André Ampère;51420;51662;Witry-lès-Reims;;;781103.52;6910742.49;4.114683;49.29115;;;WITRY-LES-REIMS;RUE ANDRE AMPERE;inconnue;inconnue
51662000200001;516620002;1;;Rue Albert Schweitzer;51420;51662;Witry-lès-Reims;;;781239.47;6910596.66;4.116523;49.289822;;;WITRY-LES-REIMS;RUE ALBERT SCHWEITZER;inconnue;inconnue
51662056500001;516620565;1;;Boulevard de Montève;51420;51662;Witry-lès-Reims;;;781335.21;6910747.99;4.117868;49.29117;;;WITRY-LES-REIMS;BOULEVARD DE MONTEVE;inconnue;inconnue
51662068500001;516620685;1;;Rue René Cassin;51420;51662;Witry-lès-Reims;;;781014.4;6910528.85;4.113417;49.289241;;;WITRY-LES-REIMS;RUE RENE CASSIN;inconnue;inconnue
51662064000001;516620640;1;;Rue Pierre Boileau;51420;51662;Witry-lès-Reims;;;781470.89;6911094.01;4.1198;49.294263;;;WITRY-LES-REIMS;RUE PIERRE BOILEAU;inconnue;inconnue
51662062000001;516620620;1;;Rue de la Paix;51420;51662;Witry-lès-Reims;;;781636.01;6910969.75;4.122045;49.293125;;;WITRY-LES-REIMS;RUE DE LA PAIX;inconnue;inconnue
51662046000008;516620460;8;;Rue Henri Farman;51420;51662;Witry-lès-Reims;;;781239.66;6910943.89;4.116593;49.292943;;;WITRY-LES-REIMS;RUE HENRI FARMAN;inconnue;inconnue
51662062500001;516620625;1;;Boulevard Pasteur;51420;51662;Witry-lès-Reims;;;781456.99;6910627.44;4.119518;49.290071;;;WITRY-LES-REIMS;BOULEVARD PASTEUR;inconnue;inconnue
51662014000002;516620140;2;;Boulevard du Chemin de Fer;51420;51662;Witry-lès-Reims;;;781316.32;6911115.86;4.11768;49.294479;;;WITRY-LES-REIMS;BOULEVARD DU CHEMIN DE FER;inconnue;inconnue
51662067000001;516620670;1;;Rue Rayet Liénart;51420;51662;Witry-lès-Reims;;;780720;6909765.63;4.109224;49.282418;;;WITRY-LES-REIMS;RUE RAYET LIENART;inconnue;inconnue
51662070000001;516620700;1;;Avenue de Rethel;51420;51662;Witry-lès-Reims;;;781739.46;6910890.01;4.123451;49.292395;;;WITRY-LES-REIMS;AVENUE DE RETHEL;inconnue;inconnue
51662079000001;516620790;1;;Rue Youri Gagarine;51420;51662;Witry-lès-Reims;;;781117.23;6910817.22;4.114886;49.29182;;;WITRY-LES-REIMS;RUE YOURI GAGARINE;inconnue;inconnue
51662027900001;516620279;1;;Boulevard de l’Europe;51420;51662;Witry-lès-Reims;;;780814.37;6910806.83;4.110722;49.291765;;;WITRY-LES-REIMS;BOULEVARD DE L EUROPE;inconnue;inconnue
51662050500001;516620505;1;;Impasse Jean-Pierre Ban;51420;51662;Witry-lès-Reims;;;781238.92;6910681.99;4.116532;49.290589;;;WITRY-LES-REIMS;IMPASSE JEAN PIERRE BAN;inconnue;inconnue
51662050800001;516620508;1;;Impasse Joseph Kessel;51420;51662;Witry-lès-Reims;;;781326.49;6910726.17;4.117744;49.290975;;;WITRY-LES-REIMS;IMPASSE JOSEPH KESSEL;inconnue;inconnue
51662000100001;516620001;1;;Rue Andre Malraux;51420;51662;Witry-lès-Reims;;;780441.77;6910518.24;4.105546;49.289218;;;WITRY-LES-REIMS;RUE ANDRE MALRAUX;inconnue;inconnue
51662056600001;516620566;1;;Rue Jean Monnet;51420;51662;Witry-lès-Reims;;;780799.8;6910658.55;4.110493;49.290434;;;WITRY-LES-REIMS;RUE JEAN MONNET;inconnue;inconnue
51662070200001;516620702;1;;Rue Robert Schuman;51420;51662;Witry-lès-Reims;;;780814.37;6910806.83;4.110722;49.291765;;;WITRY-LES-REIMS;RUE ROBERT SCHUMAN;inconnue;inconnue
51662038500001;516620385;1;;Rue George Sand;51420;51662;Witry-lès-Reims;;;781098.19;6910552.95;4.114573;49.289447;;;WITRY-LES-REIMS;RUE GEORGE SAND;inconnue;inconnue
51662004000001;516620040;1;;Rue de Bétheny;51420;51662;Witry-lès-Reims;;;781393.98;6910734.36;4.118673;49.29104;;;WITRY-LES-REIMS;RUE DE BETHENY;inconnue;inconnue
51662018000001;516620180;1;;Rue de Crépy;51420;51662;Witry-lès-Reims;;;781455.33;6910548.99;4.11948;49.289366;;;WITRY-LES-REIMS;RUE DE CREPY;inconnue;inconnue
51662001300001;516620013;1;;Rue Antoine de Saint-Exupéry;51420;51662;Witry-lès-Reims;;;781248.59;6911068.95;4.11674;49.294066;;;WITRY-LES-REIMS;RUE ANTOINE DE SAINT EXUPERY;inconnue;inconnue
51662059200001;516620592;1;;Rue de la Neuville;51420;51662;Witry-lès-Reims;;;780807.49;6910452.95;4.110559;49.288585;;;WITRY-LES-REIMS;RUE DE LA NEUVILLE;inconnue;inconnue
51662061000001;516620610;1;;Allée des Noyers;51420;51662;Witry-lès-Reims;;;781722.47;6910657.03;4.123172;49.290303;;;WITRY-LES-REIMS;ALLEE DES NOYERS;inconnue;inconnue
51662070800001;516620708;1;;Rue Solé Bis;51420;51662;Witry-lès-Reims;;;781703.31;6911384.91;4.123051;49.296848;;;WITRY-LES-REIMS;RUE SOLE BIS;inconnue;inconnue
51662001500001;516620015;1;;Allée des Aubépines;51420;51662;Witry-lès-Reims;;;780834.41;6910231.16;4.110886;49.286588;;;WITRY-LES-REIMS;ALLEE DES AUBEPINES;inconnue;inconnue
51662057900002;516620579;2;;Rue du Moulin Florent;51420;51662;Witry-lès-Reims;;;782089.65;6911645.85;4.128412;49.299144;;;WITRY-LES-REIMS;RUE DU MOULIN FLORENT;inconnue;inconnue
51662017500001;516620175;1;;Allee de Courtmartin;51420;51662;Witry-lès-Reims;;;780632.83;6910313.43;4.108132;49.287353;;;WITRY-LES-REIMS;ALLEE DE COURTMARTIN;inconnue;inconnue
51662024000001;516620240;1;;Rue Edouard Estiez;51420;51662;Witry-lès-Reims;;;781390.99;6910899.41;4.118664;49.292524;;;WITRY-LES-REIMS;RUE EDOUARD ESTIEZ;inconnue;inconnue
51662049000001;516620490;1;;Rue Jean de la Fontaine;51420;51662;Witry-lès-Reims;;;781062.13;6910287.43;4.114026;49.287065;;;WITRY-LES-REIMS;RUE JEAN DE LA FONTAINE;inconnue;inconnue
51662002000002;516620020;2;;Rue de Berru;51420;51662;Witry-lès-Reims;;;781747.48;6910868.21;4.123557;49.292198;;;WITRY-LES-REIMS;RUE DE BERRU;inconnue;inconnue
51662051800001;516620518;1;;Rue du Poisson Vert;51420;51662;Witry-lès-Reims;;;780802.53;6909905.41;4.110385;49.283664;;;WITRY-LES-REIMS;RUE DU POISSON VERT;inconnue;inconnue
51662015000001;516620150;1;;Rue Claude Chappe;51420;51662;Witry-lès-Reims;;;781155.77;6910742.22;4.115401;49.291141;;;WITRY-LES-REIMS;RUE CLAUDE CHAPPE;inconnue;inconnue
51662061600001;516620616;1;;Allée des Ormes;51420;51662;Witry-lès-Reims;;;780899.43;6910150.97;4.111764;49.285859;;;WITRY-LES-REIMS;ALLEE DES ORMES;inconnue;inconnue
51662068700002;516620687;2;;Allée René Clair;51420;51662;Witry-lès-Reims;;;780417.47;6910533.03;4.105215;49.289354;;;WITRY-LES-REIMS;ALLEE RENE CLAIR;inconnue;inconnue
51662006300001;516620063;1;;Rue de Burigny;51420;51662;Witry-lès-Reims;;;780635.82;6910546.66;4.108218;49.289449;;;WITRY-LES-REIMS;RUE DE BURIGNY;inconnue;inconnue
51662071200001;516620712;1;;Allée de la Source;51420;51662;Witry-lès-Reims;;;781512.4;6910358;4.120227;49.287642;;;WITRY-LES-REIMS;ALLEE DE LA SOURCE;inconnue;inconnue
51662052000001;516620520;1;;Rue Léon Bourgeois;51420;51662;Witry-lès-Reims;;;781674.3;6910958.73;4.122569;49.293021;;;WITRY-LES-REIMS;RUE LEON BOURGEOIS;inconnue;inconnue
51662006500001;516620065;1;;Rue Georges Brassens;51420;51662;Witry-lès-Reims;;;780666.98;6910156.49;4.108571;49.285938;;;WITRY-LES-REIMS;RUE GEORGES BRASSENS;inconnue;inconnue
51662050600001;516620506;1;;Rue Jean Rousseau;51420;51662;Witry-lès-Reims;;;781771.52;6911269.95;4.123966;49.295806;;;WITRY-LES-REIMS;RUE JEAN ROUSSEAU;inconnue;inconnue
51662021500001;516620215;1;;Chemin Derriere les Clos;51420;51662;Witry-lès-Reims;;;782053.22;6911022.98;4.127789;49.29355;;;WITRY-LES-REIMS;CHEMIN DERRIERE LES CLOS;inconnue;inconnue
51662012000001;516620120;1;;Rue Charles Lindbergh;51420;51662;Witry-lès-Reims;;;781208.83;6910875.03;4.116156;49.292328;;;WITRY-LES-REIMS;RUE CHARLES LINDBERGH;inconnue;inconnue
51662008500001;516620085;1;;Allée des Cerisiers;51420;51662;Witry-lès-Reims;;;780921.8;6910371.45;4.112114;49.287838;;;WITRY-LES-REIMS;ALLEE DES CERISIERS;inconnue;inconnue
51662070500001;516620705;1;;Rue du Ruisseau de Vauzelle;51420;51662;Witry-lès-Reims;;;780807.93;6910292.2;4.110534;49.28714;;;WITRY-LES-REIMS;RUE DU RUISSEAU DE VAUZELLE;inconnue;inconnue
51662054000001;516620540;1;;Rue Louis Blériot;51420;51662;Witry-lès-Reims;;;781181.7;6910879.21;4.115784;49.292369;;;WITRY-LES-REIMS;RUE LOUIS BLERIOT;inconnue;inconnue
51662066000002;516620660;2;;Rue Pierre et Marie Curie;51420;51662;Witry-lès-Reims;;;781841.43;6911169.15;4.124907;49.294891;;;WITRY-LES-REIMS;RUE PIERRE ET MARIE CURIE;inconnue;inconnue
51662046500001;516620465;1;;Rue Henri Guillaumet;51420;51662;Witry-lès-Reims;;;781091.19;6910863.24;4.114537;49.292237;;;WITRY-LES-REIMS;RUE HENRI GUILLAUMET;inconnue;inconnue
51662074000001;516620740;1;;Rue de l’Usine;51420;51662;Witry-lès-Reims;;;781295.69;6911108;4.117395;49.294411;;;WITRY-LES-REIMS;RUE DE L USINE;inconnue;inconnue
51662017000001;516620170;1;;Allée des Cornouillers;51420;51662;Witry-lès-Reims;;;781058.99;6910778.35;4.114078;49.291478;;;WITRY-LES-REIMS;ALLEE DES CORNOUILLERS;inconnue;inconnue
51662028000001;516620280;1;;Rue des Féchettes;51420;51662;Witry-lès-Reims;;;781607.91;6911093.96;4.121683;49.294245;;;WITRY-LES-REIMS;RUE DES FECHETTES;inconnue;inconnue
51662004300001;516620043;1;;Allée des Bleuets;51420;51662;Witry-lès-Reims;;;781781.41;6911352.42;4.124118;49.296546;;;WITRY-LES-REIMS;ALLEE DES BLEUETS;inconnue;inconnue
51662048000002;516620480;2;;Impasse Jardine;51420;51662;Witry-lès-Reims;;;781516.37;6911083.87;4.120423;49.294166;;;WITRY-LES-REIMS;IMPASSE JARDINE;inconnue;inconnue
51662030500001;516620305;1;;Boulevard Charles de Gaulle;51420;51662;Witry-lès-Reims;;;780716.03;6910125.7;4.109239;49.285655;;;WITRY-LES-REIMS;BOULEVARD CHARLES DE GAULLE;inconnue;inconnue
51662071500001;516620715;1;;Allée des Tamaris;51420;51662;Witry-lès-Reims;;;780905.8;6910536.22;4.111926;49.289321;;;WITRY-LES-REIMS;ALLEE DES TAMARIS;inconnue;inconnue
51662078500001;516620785;1;;Rue Marcel Pagnol;51420;51662;Witry-lès-Reims;;;780478.18;6910303.48;4.106005;49.287283;;;WITRY-LES-REIMS;RUE MARCEL PAGNOL;inconnue;inconnue
51662067500001;516620675;1;;Rue Etienne Lenoir;51420;51662;Witry-lès-Reims;;;781033.37;6909359.74;4.113451;49.27873;;;WITRY-LES-REIMS;RUE ETIENNE LENOIR;inconnue;inconnue
51662011500001;516620115;1;;Rue Charles Cros;51420;51662;Witry-lès-Reims;;;781018.72;6910790.35;4.113527;49.291591;;;WITRY-LES-REIMS;RUE CHARLES CROS;inconnue;inconnue
51662066500001;516620665;1;;Allée des Pommiers;51420;51662;Witry-lès-Reims;;;781786.16;6910701.54;4.124056;49.290695;;;WITRY-LES-REIMS;ALLEE DES POMMIERS;inconnue;inconnue
51662000400001;516620004;1;;Impasse Alphonse Daudet;51420;51662;Witry-lès-Reims;;;781263.17;6910572.97;4.116844;49.289606;;;WITRY-LES-REIMS;IMPASSE ALPHONSE DAUDET;inconnue;inconnue
51662030000001;516620300;1;;Rue de Fresne-les-Reims;51420;51662;Witry-lès-Reims;;;781350.52;6911152.16;4.118157;49.294801;;;WITRY-LES-REIMS;RUE DE FRESNE LES REIMS;inconnue;inconnue
51662016000002;516620160;2;;Rue Clément Ader;51420;51662;Witry-lès-Reims;;;781227.89;6910849.49;4.116413;49.292096;;;WITRY-LES-REIMS;RUE CLEMENT ADER;inconnue;inconnue
51662055900009;516620559;9;;Rue de la Maladrerie;51420;51662;Witry-lès-Reims;;;781915.68;6911227.95;4.125939;49.29541;;;WITRY-LES-REIMS;RUE DE LA MALADRERIE;inconnue;inconnue
51662055500002;516620555;2;;Place de la Mairie;51420;51662;Witry-lès-Reims;;;781649.77;6910943.8;4.122229;49.29289;;;WITRY-LES-REIMS;PLACE DE LA MAIRIE;inconnue;inconnue
51662042000001;516620420;1;;Rue Haguenon;51420;51662;Witry-lès-Reims;;;781662.36;6911061.24;4.122425;49.293944;;;WITRY-LES-REIMS;RUE HAGUENON;inconnue;inconnue
51662000500001;516620005;1;;Rue Alphonse de Lamartine;51420;51662;Witry-lès-Reims;;;781044.48;6910460.41;4.113817;49.288622;;;WITRY-LES-REIMS;RUE ALPHONSE DE LAMARTINE;inconnue;inconnue
51662048500001;516620485;1;;Rue Jean Baptiste Moinet;51420;51662;Witry-lès-Reims;;;782042.76;6911185.15;4.127677;49.295009;;;WITRY-LES-REIMS;RUE JEAN BAPTISTE MOINET;inconnue;inconnue
51662034000001;516620340;1;;Place Gambetta;51420;51662;Witry-lès-Reims;;;781528.36;6910761.52;4.120525;49.291267;;;WITRY-LES-REIMS;PLACE GAMBETTA;inconnue;inconnue
51662044500001;516620445;1;;Rue du Haut Chemin;51420;51662;Witry-lès-Reims;;;781831.68;6910724.89;4.124686;49.290899;;;WITRY-LES-REIMS;RUE DU HAUT CHEMIN;inconnue;inconnue
51662046800002;516620468;2;;Place Jacques Brel;51420;51662;Witry-lès-Reims;;;780784.91;6909973.47;4.110156;49.284278;;;WITRY-LES-REIMS;PLACE JACQUES BREL;inconnue;inconnue
51662051500001;516620515;1;;Allée des Lauriers;51420;51662;Witry-lès-Reims;;;780969.7;6910262.21;4.112751;49.28685;;;WITRY-LES-REIMS;ALLEE DES LAURIERS;inconnue;inconnue
51662056100001;516620561;1;;Allée de Marqueuse;51420;51662;Witry-lès-Reims;;;780616.39;6910385.52;4.10792;49.288003;;;WITRY-LES-REIMS;ALLEE DE MARQUEUSE;inconnue;inconnue
51662022000001;516620220;1;;Rue du Doubs;51420;51662;Witry-lès-Reims;;;781393.03;6911237.65;4.118758;49.295564;;;WITRY-LES-REIMS;RUE DU DOUBS;inconnue;inconnue
51662008000002;516620080;2;;Rue des Cabouzets;51420;51662;Witry-lès-Reims;;;781484.15;6910559.19;4.119878;49.289454;;;WITRY-LES-REIMS;RUE DES CABOUZETS;inconnue;inconnue
51662040000001;516620400;1;;Rue Gueloche;51420;51662;Witry-lès-Reims;;;781547.91;6911019.68;4.120844;49.293585;;;WITRY-LES-REIMS;RUE GUELOCHE;inconnue;inconnue
51662034200001;516620342;1;;Place de la Gare;51420;51662;Witry-lès-Reims;;;781288.84;6911252.98;4.117329;49.295715;;;WITRY-LES-REIMS;PLACE DE LA GARE;inconnue;inconnue
51662051000001;516620510;1;;Rue Konrad Adenauer;51420;51662;Witry-lès-Reims;;;780625.99;6910687.03;4.10811;49.290712;;;WITRY-LES-REIMS;RUE KONRAD ADENAUER;inconnue;inconnue
51662077500001;516620775;1;;Rue de la Voie Carlat;51420;51662;Witry-lès-Reims;;;781948;6911084.45;4.126355;49.294116;;;WITRY-LES-REIMS;RUE DE LA VOIE CARLAT;inconnue;inconnue
51662006100003;516620061;3;;Chemin de Bouvret;51420;51662;Witry-lès-Reims;;;781869.31;6910836.23;4.125225;49.291895;;;WITRY-LES-REIMS;CHEMIN DE BOUVRET;inconnue;inconnue
51662000800002;516620008;2;;Rue des Anciens Remparts;51420;51662;Witry-lès-Reims;;;781479.92;6911252.79;4.119955;49.295689;;;WITRY-LES-REIMS;RUE DES ANCIENS REMPARTS;inconnue;inconnue
51662078800198;516620788;198;;Route de Witry;51420;51662;Witry-lès-Reims;;;778708.79;6908679.95;4.081386;49.27291;;;WITRY-LES-REIMS;ROUTE DE WITRY;inconnue;inconnue
51662044000001;516620440;1;;Place de la Haubette;51420;51662;Witry-lès-Reims;;;781356.73;6910867.67;4.118187;49.292243;;;WITRY-LES-REIMS;PLACE DE LA HAUBETTE;inconnue;inconnue
51662029800001;516620298;1;;Rue de Fresne;51420;51662;Witry-lès-Reims;;;781344.29;6911391.16;4.118118;49.29695;;;WITRY-LES-REIMS;RUE DE FRESNE;inconnue;inconnue
51662023500001;516620235;1;;Rue Edouard Branly;51420;51662;Witry-lès-Reims;;;781126.7;6910775.74;4.115008;49.291446;;;WITRY-LES-REIMS;RUE EDOUARD BRANLY;inconnue;inconnue
51662078100002;516620781;2;;Voie d’Isles;51420;51662;Witry-lès-Reims;;;781901.97;6911546.49;4.125813;49.298275;;;WITRY-LES-REIMS;VOIE D ISLES;inconnue;inconnue
51662063000001;516620630;1;;Allée Paul Fort;51420;51662;Witry-lès-Reims;;;780563.01;6910222.45;4.107155;49.286544;;;WITRY-LES-REIMS;ALLEE PAUL FORT;inconnue;inconnue
51662056200001;516620562;1;;Rue Maryse Bastié;51420;51662;Witry-lès-Reims;;;781021.32;6910854.02;4.113575;49.292163;;;WITRY-LES-REIMS;RUE MARYSE BASTIE;inconnue;inconnue
51662049500001;516620495;1;;Allée Jean Giono;51420;51662;Witry-lès-Reims;;;780500.99;6910212.68;4.106301;49.286464;;;WITRY-LES-REIMS;ALLEE JEAN GIONO;inconnue;inconnue
51662071000001;516620710;1;;Allée des Sorbiers;51420;51662;Witry-lès-Reims;;;781112.3;6910723.25;4.1148;49.290976;;;WITRY-LES-REIMS;ALLEE DES SORBIERS;inconnue;inconnue
51662006200004;516620062;4;;Chemin de Brimont;51420;51662;Witry-lès-Reims;;;781105.2;6911474;4.114848;49.297725;;;WITRY-LES-REIMS;CHEMIN DE BRIMONT;inconnue;inconnue
51662010000002;516620100;2;;Place Chantereine;51420;51662;Witry-lès-Reims;;;781894.5;6911131.52;4.125629;49.294546;;;WITRY-LES-REIMS;PLACE CHANTEREINE;inconnue;inconnue
51662066300001;516620663;1;;Place Pierre Lepinois;51420;51662;Witry-lès-Reims;;;781920.21;6911216.55;4.125999;49.295307;;;WITRY-LES-REIMS;PLACE PIERRE LEPINOIS;inconnue;inconnue
51662_b095_00022;51662_B095;22;;La Voie Carlat;51420;51662;Witry-lès-Reims;;;781939.93;6910936.36;4.126215;49.292786;;;WITRY-LES-REIMS;LA VOIE CARLAT;cadastre;cadastre
51660_sfq9af_00001;;1;;Rue du Moulin;51110;51660;Warmeriville;;;789299.07;6917195.65;4.228685;49.348059;;;WARMERIVILLE;RUE DU MOULIN;inconnue;inconnue
51660_a76zbe_00002;;2;;Rue Malakoff;51110;51660;Warmeriville;;;788194.41;6917445.6;4.213541;49.350459;;;WARMERIVILLE;RUE MALAKOFF;inconnue;inconnue
51660_7n9lv0_00001;;1;;Rue du Menil;51110;51660;Warmeriville;;;789183.12;6917430.17;4.22714;49.350183;;;WARMERIVILLE;RUE DU MENIL;inconnue;inconnue
51660003700036;516600037;36;;Allee Flandres Dunkerque;51110;51660;Warmeriville;;;789094.71;6917235.2;4.225882;49.348443;;;WARMERIVILLE;ALLEE FLANDRES DUNKERQUE;inconnue;inconnue
51660011500001;516600115;1;;Rue Paul Fort;51110;51660;Warmeriville;;;787849.02;6917444.97;4.208789;49.350501;;;WARMERIVILLE;RUE PAUL FORT;inconnue;inconnue
51660010500002;516600105;2;;Avenue du Val des Bois;51110;51660;Warmeriville;;;788571.82;6917826.03;4.218814;49.353826;;;WARMERIVILLE;AVENUE DU VAL DES BOIS;inconnue;inconnue
51660002800001;516600028;1;;Allee du Chateau;51110;51660;Warmeriville;;;788765.03;6916762.68;4.221246;49.344242;;;WARMERIVILLE;ALLEE DU CHATEAU;inconnue;inconnue
51660006300002;516600063;2;;Rue de Ragonet;51110;51660;Warmeriville;;;788544.59;6916891.9;4.218241;49.345434;;;WARMERIVILLE;RUE DE RAGONET;inconnue;inconnue
51660005200001;516600052;1;;Rue des Marais;51110;51660;Warmeriville;;;788620.13;6917192.25;4.219344;49.348123;;;WARMERIVILLE;RUE DES MARAIS;inconnue;inconnue
51660011100001;516600111;1;;Allee Jean Noisiez;51110;51660;Warmeriville;;;788684.1;6916820.29;4.220145;49.344771;;;WARMERIVILLE;ALLEE JEAN NOISIEZ;inconnue;inconnue
51660020400001;516600204;1;;Rue Barbara;51110;51660;Warmeriville;;;788225.61;6917227;4.213924;49.34849;;;WARMERIVILLE;RUE BARBARA;inconnue;inconnue
51660008200001;516600082;1;;Rue Sainte Marguerite;51110;51660;Warmeriville;;;789126.22;6917368.65;4.226344;49.349638;;;WARMERIVILLE;RUE SAINTE MARGUERITE;inconnue;inconnue
51660006700001;516600067;1;;Rue Leo Ferre;51110;51660;Warmeriville;;;788146.68;6917292.66;4.212852;49.349091;;;WARMERIVILLE;RUE LEO FERRE;inconnue;inconnue
